Dataset,Household,Option,Paket_ID,Variant,Buyback,Cost_EUR,Energy_EUR,Import_EUR,Export_Credit_EUR,Fixed_EUR,Excess_Power_EUR,Import_kWh,Export_kWh,Register_Overlap_kWh,Agreed_Power,Per_Group
Fluvius_PV_EV,3,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,False,1307.6822340144,825.7324703262,825.7324703262,0.0,445.1848063542001,36.76495733400001,4811.148,2591.288,76.741,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,3,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,False,1207.7468780356999,711.4503162668,711.4503162668,0.0,459.5316044349,36.76495733400001,4811.148,2591.288,76.741,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,3,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,False,1337.0302368144,855.0804731262,855.0804731262,0.0,445.1848063542001,36.76495733400001,4811.148,2591.288,76.741,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,3,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,False,1208.7542249744001,726.8044612862,726.8044612862,0.0,445.1848063542001,36.76495733400001,4811.148,2591.288,76.741,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,3,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,False,1299.1935385764,802.7505805142,802.7505805142,0.0,459.6780007281999,36.76495733400001,4811.148,2591.288,76.741,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,3,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,False,1311.5849077764,815.1419497142001,815.1419497142001,0.0,459.6780007281999,36.76495733400001,4811.148,2591.288,76.741,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,4,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,False,605.8533375792,424.0659018788,424.0659018788,0.0,177.2346010924,4.552834608,2574.998,1997.621,86.916,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,4,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,False,656.6527488624001,484.2346512188001,484.2346512188001,0.0,167.8652630356,4.552834608,2574.998,1997.621,86.916,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,4,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,False,607.6578853546,420.89298934320004,420.89298934320004,0.0,182.21206140339999,4.552834608,2574.998,1997.621,86.916,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,4,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,False,672.3602366624001,499.94213901880005,499.94213901880005,0.0,167.8652630356,4.552834608,2574.998,1997.621,86.916,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,4,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,False,561.7446849624,389.32658731879997,389.32658731879997,0.0,167.8652630356,4.552834608,2574.998,1997.621,86.916,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,4,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,False,618.9247761176,432.01348439680004,432.01348439680004,0.0,182.3584571128,4.552834608,2574.998,1997.621,86.916,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,4,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,False,623.5174173176001,436.6061255968001,436.6061255968001,0.0,182.3584571128,4.552834608,2574.998,1997.621,86.916,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,5,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,False,887.9039158389,631.2438707726001,631.2438707726001,0.0,248.99192551629997,7.668119549999999,3939.115,2691.794,52.397,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,5,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,False,945.2701961509001,697.9794894198001,697.9794894198001,0.0,239.6225871811,7.668119549999999,3939.115,2691.794,52.397,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,5,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,False,888.0275983494,626.3900932696,626.3900932696,0.0,253.9693855298,7.668119549999999,3939.115,2691.794,52.397,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,5,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,False,969.2987976508999,722.0080909197999,722.0080909197999,0.0,239.6225871811,7.668119549999999,3939.115,2691.794,52.397,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,5,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,False,843.8414799109,596.5507731798,596.5507731798,0.0,239.6225871811,7.668119549999999,3939.115,2691.794,52.397,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,5,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,False,925.1803905999,663.3964894948,663.3964894948,0.0,254.11578155509994,7.668119549999999,3939.115,2691.794,52.397,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,5,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,False,930.6607647999001,668.8768636948001,668.8768636948001,0.0,254.11578155509994,7.668119549999999,3939.115,2691.794,52.397,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,1,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,False,1040.426649176,813.5910648888,813.5910648888,0.0,212.27727775519998,14.558306531999998,4908.149,1916.863,121.75399999999999,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,1,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,False,1109.1619946153,891.6957480874,891.6957480874,0.0,202.9079399959,14.558306531999998,4908.149,1916.863,121.75399999999999,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,1,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,False,1039.356289182,807.543243691,807.543243691,0.0,217.254738959,14.558306531999998,4908.149,1916.863,121.75399999999999,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,1,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,False,1139.1017035153,921.6354569874001,921.6354569874001,0.0,202.9079399959,14.558306531999998,4908.149,1916.863,121.75399999999999,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,1,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,False,960.4378872953,742.9716407674,742.9716407674,0.0,202.9079399959,14.558306531999998,4908.149,1916.863,121.75399999999999,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,1,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,False,1060.3954149608,828.4359743564,828.4359743564,0.0,217.4011340724,14.558306531999998,4908.149,1916.863,121.75399999999999,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,1,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,False,1065.0496051608002,833.0901645564002,833.0901645564002,0.0,217.4011340724,14.558306531999998,4908.149,1916.863,121.75399999999999,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,2,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,False,937.4566809545001,744.7425139920001,744.7425139920001,0.0,181.6825091225,11.03165784,4672.256,1610.4720000000002,98.828,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,2,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,False,1025.1248565567,841.7800264894,841.7800264894,0.0,172.31317222730002,11.03165784,4672.256,1610.4720000000002,98.828,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,2,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,False,936.676988296,738.9853601488,738.9853601488,0.0,186.6599703072,11.03165784,4672.256,1610.4720000000002,98.828,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,2,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,False,1053.6256181566998,870.2807880894,870.2807880894,0.0,172.31317222730002,11.03165784,4672.256,1610.4720000000002,98.828,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,2,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,False,889.4116966567,706.0668665894,706.0668665894,0.0,172.31317222730002,11.03165784,4672.256,1610.4720000000002,98.828,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,2,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,False,979.223826154,781.3858026054,781.3858026054,0.0,186.8063657086,11.03165784,4672.256,1610.4720000000002,98.828,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,2,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,False,989.6921825539999,791.8541590054,791.8541590054,0.0,186.8063657086,11.03165784,4672.256,1610.4720000000002,98.828,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,3,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,False,1064.6114891604002,830.5805323488,830.5805323488,0.0,228.07860227760003,5.952354534000001,5289.141,970.8029999999999,43.571,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,3,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,False,1209.9413495728002,985.27973053,985.27973053,0.0,218.7092645088,5.952354534000001,5289.141,970.8029999999999,43.571,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,3,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,False,1063.0716705169002,824.0632528086,824.0632528086,0.0,233.05606317430002,5.952354534000001,5289.141,970.8029999999999,43.571,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,3,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,False,1242.2051096728,1017.5434906300001,1017.5434906300001,0.0,218.7092645088,5.952354534000001,5289.141,970.8029999999999,43.571,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,3,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,False,1023.4627233128001,798.80110427,798.80110427,0.0,218.7092645088,5.952354534000001,5289.141,970.8029999999999,43.571,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,3,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,False,1116.7970049878,877.642191571,877.642191571,0.0,233.20245888279996,5.952354534000001,5289.141,970.8029999999999,43.571,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,3,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,False,1135.0698355878,895.9150221710001,895.9150221710001,0.0,233.20245888279996,5.952354534000001,5289.141,970.8029999999999,43.571,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,4,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,False,864.2213503751998,512.4799389993999,512.4799389993999,0.0,344.9638951898,6.777516186,3241.413,489.476,28.589,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,4,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,False,871.1772545944,528.8051818514,528.8051818514,0.0,335.594556557,6.777516186,3241.413,489.476,28.589,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,4,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,False,865.2047407140999,508.4858699008,508.4858699008,0.0,349.9413546272999,6.777516186,3241.413,489.476,28.589,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,4,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,False,890.9498738943998,548.5778011513999,548.5778011513999,0.0,335.594556557,6.777516186,3241.413,489.476,28.589,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,4,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,False,835.2273742944001,492.8553015514001,492.8553015514001,0.0,335.594556557,6.777516186,3241.413,489.476,28.589,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,4,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,False,915.6372124589999,558.7719450443999,558.7719450443999,0.0,350.08775122860004,6.777516186,3241.413,489.476,28.589,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,4,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,False,909.2361530590001,552.3708856444001,552.3708856444001,0.0,350.08775122860004,6.777516186,3241.413,489.476,28.589,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,5,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,False,680.3168996242,483.438317398,483.438317398,0.0,192.02262677220003,4.855955454,2830.623,3140.727,84.482,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,5,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,False,717.0476109875999,529.5383662518,529.5383662518,0.0,182.6532892818,4.855955454,2830.623,3140.727,84.482,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,5,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,False,681.8064668411,479.9504237374,479.9504237374,0.0,197.0000876497,4.855955454,2830.623,3140.727,84.482,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,5,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,False,734.3144112876,546.8051665518001,546.8051665518001,0.0,182.6532892818,4.855955454,2830.623,3140.727,84.482,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,5,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,False,617.4636006275999,429.9543558918,429.9543558918,0.0,182.6532892818,4.855955454,2830.623,3140.727,84.482,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,5,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,False,682.4860552022,480.4836157948,480.4836157948,0.0,197.14648395339998,4.855955454,2830.623,3140.727,84.482,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,5,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,False,683.9298642022,481.9274247948,481.9274247948,0.0,197.14648395339998,4.855955454,2830.623,3140.727,84.482,prev1m_cyclic_unbounded,5
Fluvius_PV_HP_EV,1,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,False,900.0784328733,622.5725575731999,622.5725575731999,0.0,271.5307091381,5.975166162000001,3864.308,2342.92,168.426,prev1m_cyclic_unbounded,5
Fluvius_PV_HP_EV,1,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,False,932.8313250519002,664.6947860326001,664.6947860326001,0.0,262.1613728573001,5.975166162000001,3864.308,2342.92,168.426,prev1m_cyclic_unbounded,5
Fluvius_PV_HP_EV,1,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,False,900.2942943452001,617.8109572556,617.8109572556,0.0,276.5081709276,5.975166162000001,3864.308,2342.92,168.426,prev1m_cyclic_unbounded,5
