Member,Role,Contract,Paket,Capacity_kWh,Consumption_kWh,Generation_kWh,Import_kWh,Export_kWh,Sold_kWh,Curtailed_kWh,Charged_kWh,Discharged_kWh,Self_Consumed_kWh,Shared_Out_kWh,Shared_Out_Used_kWh,Shared_Wasted_kWh,Shared_In_kWh,Energy_EUR,Network_EUR,Levies_EUR,Internal_Paid_EUR,Internal_Received_EUR,Fixed_EUR,Service_Fee_EUR,Power_EUR,Buyback_Credit_EUR,Cost_EUR,Peak_Import_kW,Simultaneous_Battery_Intervals,Simultaneous_Grid_Intervals,Grid_Binaries,Battery_Binaries,Export_Rate_Floored_Intervals,No_Sharing_Incentive_Intervals,config,scheme,sharing,share,internal_price,battery,znacilni_primer,pay_for_unused
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,1551.357,2352.015,1462.38,2263.038,2263.038,0.0,0.0,0.0,88.977,0.0,0.0,0.0,0.0,183.58426044,33.9259311904,4.388894856,0.0,0.0,188.0806952704,79.1414,4.736032685999999,121.9777482,371.8794662428001,5.012,0,0,0,0,0,0,Redni,souporaba,staticni,0.0,0.05,brez baterije,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,0.0,5157.065,0.0,5157.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.35280879,119.2320589736,15.477383477999998,0.0,0.0,241.930770688,15.7014,3.744740748000001,0.0,1082.4391626776,6.664,0,0,0,0,0,0,Redni,souporaba,staticni,0.0,0.05,brez baterije,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,0.0,8933.044,0.0,8933.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.108477032,202.8907501676,26.8098516528,0.0,0.0,130.7979585691312,15.7014,10.278395778,0.0,1545.5868331995312,5.068,0,0,0,0,0,0,Redni,souporaba,staticni,0.0,0.05,brez baterije,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,0.0,3483.861,0.0,3483.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.280703438,80.8540098554,10.4557636332,0.0,0.0,178.51602130807527,15.7014,5.367077562,0.0,757.1749757966753,5.252,0,0,0,0,0,0,Redni,souporaba,staticni,0.0,0.05,brez baterije,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,0.0,6723.868,0.0,6723.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.1688962239999,151.5768895986,20.1796726416,0.0,0.0,293.54742938879997,15.7014,5.480369495999999,0.0,1368.654657349,7.572,0,0,0,0,0,0,Redni,souporaba,staticni,0.0,0.05,brez baterije,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,0.0,6405.795,0.0,6405.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.4541359699999,146.871356638,19.225071954,0.0,0.0,276.5599185865764,15.7014,11.324084982000002,0.0,1308.1359681305764,10.76,0,0,0,0,0,0,Redni,souporaba,staticni,0.0,0.05,brez baterije,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,0.0,11549.31,0.0,11549.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.6974430199998,267.0329887312,34.661789172,0.0,0.0,326.1232557719591,15.7014,11.966081441999997,0.0,2184.182958137159,9.924,0,0,0,0,0,0,Redni,souporaba,staticni,0.0,0.05,brez baterije,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,6436.66,2260.9939999999997,6399.313,2223.647,2223.647,0.0,0.0,0.0,37.347,0.0,0.0,0.0,0.0,803.356955394,137.6772808074,19.2056181756,0.0,0.0,214.7817538624,79.1414,4.358707752,119.8545733,1138.6671426914,6.564,0,0,0,0,0,0,Redni,souporaba,staticni,0.0,0.05,brez baterije,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,2675.877,2732.747,2603.854,2660.724,2660.724,0.0,0.0,0.0,72.023,0.0,0.0,0.0,0.0,326.882623452,57.4471580534,7.8146866248,0.0,0.0,221.651056266643,79.1414,15.780749334,143.4130236,565.304650130843,7.856,0,0,0,0,0,0,Redni,souporaba,staticni,0.0,0.05,brez baterije,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,4303.849,1423.86,4290.709,1410.7199999999998,1410.7199999999998,0.0,0.0,0.0,13.14,0.0,0.0,0.0,0.0,538.647026442,100.2771349868,12.8772758508,0.0,0.0,207.6580678664387,79.1414,7.806287748000002,76.03780800000001,870.3693848940387,7.152,0,0,0,0,0,0,Redni,souporaba,staticni,0.0,0.05,brez baterije,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,5064.6539999999995,4370.6050000000005,5000.97,4306.921,4306.921,0.0,0.0,0.0,63.684000000000005,0.0,0.0,0.0,0.0,627.81177186,110.948537036,15.008911164,0.0,0.0,180.46800348938496,79.1414,9.057192438,232.1430419,790.2927740873849,5.784,0,0,0,0,0,0,Redni,souporaba,staticni,0.0,0.05,brez baterije,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,11687.749,2228.445,11602.373,2143.069,2143.069,0.0,0.0,0.0,85.376,0.0,0.0,0.0,0.0,1456.538701674,258.4737639224,34.8210418476,0.0,0.0,349.04080331708604,79.1414,11.020739856,115.5114191,2073.525031517086,12.028,0,0,0,0,0,0,Redni,souporaba,staticni,0.0,0.05,brez baterije,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,10668.855,6411.094,10472.772,6215.011,6215.011,0.0,0.0,0.0,196.083,0.0,0.0,0.0,0.0,1314.730851336,249.0158468658,31.430883326399996,0.0,0.0,374.3511588352,79.1414,9.392935062000005,334.9890929,1723.0739825254,10.144,0,0,0,0,0,0,Redni,souporaba,staticni,0.0,0.05,brez baterije,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,0.0,1777.573,0.0,1777.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.676444981503,225.1125255299879,40.6586582532,5.3348520876,5.098417437017578,0.0,134.9552039661785,15.7014,7.807820832,0.0,434.66887810598394,4.5,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,0.0,3527.926,0.0,3527.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.65131480290958,444.75863661396414,80.2335467938,10.5880115112,10.118762737118349,0.0,158.70023561571827,15.7014,7.557427416,0.0,727.6580206878007,5.952,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,1578.4140000000002,1192.324,1524.707,1138.617,1024.7553,0.0,0.0,0.0,53.707,113.8617,93.2227213529537,20.638978647046304,0.0,191.408667366,34.491422028,4.5759506484,0.0,5.693085000000001,135.02609006,79.1414,7.838864292,55.23431067,391.5549987244,4.28,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,1551.357,2352.015,1462.38,2263.038,2036.7342,0.0,0.0,0.0,88.977,226.3038,191.18115802277708,35.12264197722293,0.0,183.58426044,33.9259311904,4.388894856,0.0,11.31519,188.0806952704,79.1414,4.736032685999999,109.77997338,372.7620510628,5.012,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,0.0,5157.065,0.0,5157.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.950011727574,654.5485150343071,119.2320589736,15.477383477999998,14.791443231773355,0.0,241.930770688,15.7014,3.744740748000001,0.0,1065.4263121536806,6.664,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,0.0,8933.044,0.0,8933.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.420425965049,1117.8105582494236,202.8907501676,26.8098516528,25.62166914959062,0.0,130.7979585691312,15.7014,10.278395778,0.0,1529.9105835665457,5.068,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,0.0,3483.861,0.0,3483.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.5463884640144,445.41748961314266,80.8540098554,10.4557636332,9.992375936485024,0.0,178.51602130807527,15.7014,5.367077562,0.0,746.304137908303,5.252,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,0.0,6723.868,0.0,6723.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.380381378996,839.2648368415961,151.5768895986,20.1796726416,19.285332222870455,0.0,293.54742938879997,15.7014,5.480369495999999,0.0,1345.0359301894666,7.572,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,0.0,6405.795,0.0,6405.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.89107521695496,798.8988240664889,146.871356638,19.225071954,18.373038365209197,0.0,276.5599185865764,15.7014,11.324084982000002,0.0,1286.9536945922746,10.76,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,0.0,11549.31,0.0,11549.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.949636510721,1484.2775374289683,267.0329887312,34.661789172,33.12561761993543,0.0,326.1232557719591,15.7014,11.966081441999997,0.0,2172.888670166063,9.924,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,6436.66,2260.9939999999997,6399.313,2223.647,2001.2823,0.0,0.0,0.0,37.347,222.3647,188.34250345195753,34.02219654804249,0.0,803.356955394,137.6772808074,19.2056181756,0.0,11.118235,214.7817538624,79.1414,4.358707752,107.86911597,1139.5343650214,6.564,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,2675.877,2732.747,2603.854,2660.724,2394.6516,0.0,0.0,0.0,72.023,266.0724,223.17871054941733,42.89368945058269,0.0,326.882623452,57.4471580534,7.8146866248,0.0,13.303620000000002,221.651056266643,79.1414,15.780749334,129.07172124000002,566.3423324908431,7.856,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,4303.849,1423.86,4290.709,1410.7199999999998,1269.648,0.0,0.0,0.0,13.14,141.07200000000003,105.61221271714108,35.459787282858905,0.0,538.647026442,100.2771349868,12.8772758508,0.0,7.053600000000001,207.6580678664387,79.1414,7.806287748000002,68.43402720000002,870.9195656940387,7.152,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,5064.6539999999995,4370.6050000000005,5000.97,4306.921,3876.2289,0.0,0.0,0.0,63.684000000000005,430.6921,360.4270389578247,70.2650610421753,0.0,627.81177186,110.948537036,15.008911164,0.0,21.534605000000003,180.46800348938496,79.1414,9.057192438,208.92873771,791.9724732773849,5.784,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,11687.749,2228.445,11602.373,2143.069,1928.7621,0.0,0.0,0.0,85.376,214.3069,177.1770050902037,37.129894909796306,0.0,1456.538701674,258.4737639224,34.8210418476,0.0,10.715345,349.04080331708604,79.1414,11.020739856,103.96027719,2074.360828427086,12.028,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,10668.855,6411.094,10472.772,6215.011,5593.5099,0.0,0.0,0.0,196.083,621.5011000000001,505.32432890544686,116.1767710945532,0.0,1314.730851336,249.0158468658,31.430883326399996,0.0,31.075055000000003,374.3511588352,79.1414,9.392935062000005,301.49018361000003,1725.4978368154002,10.144,0,0,0,0,0,0,Redni,souporaba,staticni,0.1,0.05,brez baterije,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,0.0,1777.573,0.0,1777.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.1424357987078,217.51778480468963,40.6586582532,5.3348520876,10.196834874035156,0.0,134.9552039661785,15.7014,7.807820832,0.0,432.1725548177033,4.5,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,0.0,3527.926,0.0,3527.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.862312249193,423.77961269092344,80.2335467938,10.5880115112,20.237525474236698,0.0,158.70023561571827,15.7014,7.557427416,0.0,716.7977595018784,5.952,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,1578.4140000000002,1192.324,1524.707,1138.617,910.8936,0.0,0.0,0.0,53.707,227.72340000000003,154.90930715881476,72.81409284118526,0.0,191.408667366,34.491422028,4.5759506484,0.0,11.386170000000002,135.02609006,79.1414,7.838864292,49.09716504000001,391.9990593544,4.28,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,1551.357,2352.015,1462.38,2263.038,1810.4304,0.0,0.0,0.0,88.977,452.6076000000001,327.8540984893322,124.75350151066785,0.0,183.58426044,33.9259311904,4.388894856,0.0,22.63038,188.0806952704,79.1414,4.736032685999999,97.58219856,373.6446358828,5.012,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,0.0,5157.065,0.0,5157.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.77522075158,635.20246627712,119.2320589736,15.477383477999998,29.58288646354671,0.0,241.930770688,15.7014,3.744740748000001,0.0,1060.8717066282668,6.664,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,0.0,8933.044,0.0,8933.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.916684846506,1094.5247816469423,202.8907501676,26.8098516528,51.24333829918124,0.0,130.7979585691312,15.7014,10.278395778,0.0,1532.2464761136548,5.068,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,0.0,3483.861,0.0,3483.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.943748802846,432.1090418963274,80.8540098554,10.4557636332,19.984751872970048,0.0,178.51602130807527,15.7014,5.367077562,0.0,742.9880661279728,5.252,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,0.0,6723.868,0.0,6723.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.2134489893659,807.6151333005598,151.5768895986,20.1796726416,38.57066444574091,0.0,293.54742938879997,15.7014,5.480369495999999,0.0,1332.6715588713007,7.572,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,0.0,6405.795,0.0,6405.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.940834911473,771.802677261735,146.871356638,19.225071954,36.746076730418395,0.0,276.5599185865764,15.7014,11.324084982000002,0.0,1278.2305861527298,10.76,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,0.0,11549.31,0.0,11549.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.009750228867,1456.383075708483,267.0329887312,34.661789172,66.25123523987087,0.0,326.1232557719591,15.7014,11.966081441999997,0.0,2178.119826065513,9.924,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,6436.66,2260.9939999999997,6399.313,2223.647,1778.9176,0.0,0.0,0.0,37.347,444.7294,322.9849441977114,121.7444558022886,0.0,803.356955394,137.6772808074,19.2056181756,0.0,22.23647,214.7817538624,79.1414,4.358707752,95.88365864,1140.4015873514,6.564,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,2675.877,2732.747,2603.854,2660.724,2128.5792,0.0,0.0,0.0,72.023,532.1448,379.7597239356962,152.38507606430386,0.0,326.882623452,57.4471580534,7.8146866248,0.0,26.607240000000004,221.651056266643,79.1414,15.780749334,114.73041888,567.380014850843,7.856,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,4303.849,1423.86,4290.709,1410.7199999999998,1128.576,0.0,0.0,0.0,13.14,282.14400000000006,161.1936614598157,120.95033854018432,0.0,538.647026442,100.2771349868,12.8772758508,0.0,14.107200000000002,207.6580678664387,79.1414,7.806287748000002,60.83024640000001,871.4697464940386,7.152,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,5064.6539999999995,4370.6050000000005,5000.97,4306.921,3445.5368,0.0,0.0,0.0,63.684000000000005,861.3842000000001,611.1826082224849,250.20159177751515,0.0,627.81177186,110.948537036,15.008911164,0.0,43.069210000000005,180.46800348938496,79.1414,9.057192438,185.71443352000003,793.652172467385,5.784,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,11687.749,2228.445,11602.373,2143.069,1714.4552,0.0,0.0,0.0,85.376,428.6138,297.062325024985,131.551474975015,0.0,1456.538701674,258.4737639224,34.8210418476,0.0,21.43069,349.04080331708604,79.1414,11.020739856,92.40913528,2075.1966253370856,12.028,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,10668.855,6411.094,10472.772,6215.011,4972.0088,0.0,0.0,0.0,196.083,1243.0022,832.8577680896987,410.14443191030136,0.0,1314.730851336,249.0158468658,31.430883326399996,0.0,62.150110000000005,374.3511588352,79.1414,9.392935062000005,267.99127432,1727.9216911054,10.144,0,0,0,0,0,0,Redni,souporaba,staticni,0.2,0.05,brez baterije,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,0.0,1777.573,0.0,1777.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.574439098728,211.8733570963768,40.6586582532,5.3348520876,15.295252311052732,0.0,134.9552039661785,15.7014,7.807820832,0.0,431.626544546408,4.5,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,0.0,3527.926,0.0,3527.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.473193041642,407.7246297024654,80.2335467938,10.5880115112,30.356288211355043,0.0,158.70023561571827,15.7014,7.557427416,0.0,710.8615392505387,5.952,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,1578.4140000000002,1192.324,1524.707,1138.617,797.0319000000001,0.0,0.0,0.0,53.707,341.5851,198.46613721177235,143.11896278822763,0.0,191.408667366,34.491422028,4.5759506484,0.0,17.079255,135.02609006,79.1414,7.838864292,42.96001941000001,392.4431199844,4.28,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,1551.357,2352.015,1462.38,2263.038,1584.1266,0.0,0.0,0.0,88.977,678.9114,431.31583410068623,247.59556589931375,0.0,183.58426044,33.9259311904,4.388894856,0.0,33.945570000000004,188.0806952704,79.1414,4.736032685999999,85.38442374,374.5272207028,5.012,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,0.0,5157.065,0.0,5157.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.23146954866303,621.9626992672582,119.2320589736,15.477383477999998,44.37432969532006,0.0,241.930770688,15.7014,3.744740748000001,0.0,1062.4233828501783,6.664,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,0.0,8933.044,0.0,8933.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.4920859405499,1076.1964261804055,202.8907501676,26.8098516528,76.86500744877186,0.0,130.7979585691312,15.7014,10.278395778,0.0,1539.5397897967086,5.068,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,0.0,3483.861,0.0,3483.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.613606911474,422.5017941554721,80.8540098554,10.4557636332,29.977127809455062,0.0,178.51602130807527,15.7014,5.367077562,0.0,743.3731943236024,5.252,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,0.0,6723.868,0.0,6723.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.46812790975,786.9682713955216,151.5768895986,20.1796726416,57.855996668611354,0.0,293.54742938879997,15.7014,5.480369495999999,0.0,1331.310029189133,7.572,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,0.0,6405.795,0.0,6405.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.797011240426,754.6775346156052,146.871356638,19.225071954,55.1191150956276,0.0,276.5599185865764,15.7014,11.324084982000002,0.0,1279.478481871809,10.76,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,0.0,11549.31,0.0,11549.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.579684119785,1434.1020157127282,267.0329887312,34.661789172,99.37685285980628,0.0,326.1232557719591,15.7014,11.966081441999997,0.0,2188.9643836896935,9.924,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,6436.66,2260.9939999999997,6399.313,2223.647,1556.5529,0.0,0.0,0.0,37.347,667.0941,425.13972188766,241.95437811233992,0.0,803.356955394,137.6772808074,19.2056181756,0.0,33.354705,214.7817538624,79.1414,4.358707752,83.89820131,1141.2688096814,6.564,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,2675.877,2732.747,2603.854,2660.724,1862.5068,0.0,0.0,0.0,72.023,798.2171999999999,496.943199320071,301.274000679929,0.0,326.882623452,57.4471580534,7.8146866248,0.0,39.91086,221.651056266643,79.1414,15.780749334,100.38911652,568.417697210843,7.856,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,4303.849,1423.86,4290.709,1410.7199999999998,987.504,0.0,0.0,0.0,13.14,423.216,193.5312584257702,229.68474157422975,0.0,538.647026442,100.2771349868,12.8772758508,0.0,21.1608,207.6580678664387,79.1414,7.806287748000002,53.2264656,872.0199272940387,7.152,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,5064.6539999999995,4370.6050000000005,5000.97,4306.921,3014.8447,0.0,0.0,0.0,63.684000000000005,1292.0763,796.1280492051199,495.94825079488,0.0,627.81177186,110.948537036,15.008911164,0.0,64.603815,180.46800348938496,79.1414,9.057192438,162.50012933000002,795.3318716573849,5.784,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,11687.749,2228.445,11602.373,2143.069,1500.1483,0.0,0.0,0.0,85.376,642.9207,383.1206779179966,259.80002208200335,0.0,1456.538701674,258.4737639224,34.8210418476,0.0,32.146035000000005,349.04080331708604,79.1414,11.020739856,80.85799337,2076.032422247086,12.028,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,10668.855,6411.094,10472.772,6215.011,4350.5077,0.0,0.0,0.0,196.083,1864.5033,1057.5847397419418,806.9185602580582,0.0,1314.730851336,249.0158468658,31.430883326399996,0.0,93.225165,374.3511588352,79.1414,9.392935062000005,234.49236503,1730.3455453954,10.144,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,brez baterije,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,0.0,1777.573,0.0,1777.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.243746990332,207.42232126379943,40.6586582532,5.3348520876,20.393669748070312,0.0,134.9552039661785,15.7014,7.807820832,0.0,432.27392615084824,4.5,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,brez baterije,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,0.0,3527.926,0.0,3527.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.324308489691,395.79519409115886,80.2335467938,10.5880115112,40.475050948473395,0.0,158.70023561571827,15.7014,7.557427416,0.0,709.0508663763505,5.952,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,brez baterije,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,1578.4140000000002,1192.324,1524.707,1138.617,683.1702,0.0,0.0,0.0,53.707,455.44680000000005,231.845861862844,223.600938137156,0.0,191.408667366,34.491422028,4.5759506484,0.0,22.772340000000003,135.02609006,79.1414,7.838864292,36.82287378,392.8871806144,4.28,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,brez baterije,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,0.0,1551.357,2352.015,1462.38,2263.038,1357.8228,0.0,0.0,0.0,88.977,905.2152,515.2818826366137,389.9333173633864,0.0,183.58426044,33.9259311904,4.388894856,0.0,45.260760000000005,188.0806952704,79.1414,4.736032685999999,73.18664892,375.4098055228,5.012,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,brez baterije,2,True
