Dataset,Household,Option,Paket_ID,Variant,Cost_EUR,Energy_EUR,Fixed_EUR,Excess_Power_EUR,Import_kWh,Agreed_Power,Per_Group
Fluvius_HP_EV,3,BISOL_FIKSNI99@2T,BISOL_FIKSNI99,2T,2011.9778723826003,1417.8647152282,567.3465592124,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,BISOL_FIKSNI99@1T,BISOL_FIKSNI99,1T,1993.3005324826004,1399.1873753282002,567.3465592124,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,BISOL_FIKSNI_VEZAVA@2T,BISOL_FIKSNI_VEZAVA,2T,2060.8668164826,1466.7536593282,567.3465592124,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,BISOL_FIKSNI_VEZAVA@1T,BISOL_FIKSNI_VEZAVA,1T,2063.1129828826,1468.9998257282,567.3465592124,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,ELEN_DINAMICNA,ELEN_DINAMICNA,-,2039.2774241375002,1437.4052837938002,575.1055424017,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,ELEN_FIKSNI@2T,ELEN_FIKSNI,2T,2202.9876121839998,1615.4622702082,560.7587440337999,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,ELEN_FIKSNI@1T,ELEN_FIKSNI,1T,2218.2573444639997,1630.7320024882,560.7587440337999,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,ELEN_ZANESLJIVA@2T,ELEN_ZANESLJIVA,2T,2144.8105701839995,1557.2852282082,560.7587440337999,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,ELEN_ZANESLJIVA@1T,ELEN_ZANESLJIVA,1T,2160.0803024639995,1572.5549604881999,560.7587440337999,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,GENI_AKTIVNI,GENI_AKTIVNI,-,2087.5232557898,1502.7794358282,557.9772220196002,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,GENI_DINAMICNI,GENI_DINAMICNI,-,2036.4959018257002,1437.4052837938002,572.3240200899,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,GENI_FIKSNI@2T,GENI_FIKSNI,2T,2142.0290481698,1557.2852282082,557.9772220196002,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,GENI_FIKSNI@1T,GENI_FIKSNI,1T,2157.2987804498,1572.5549604881999,557.9772220196002,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,GENI_REDNI@2T,GENI_REDNI,2T,2083.8520061698,1499.1081862082,557.9772220196002,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,GENI_REDNI@1T,GENI_REDNI,1T,2099.1217384498,1514.3779184882,557.9772220196002,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,PETROL_AKCIJSKI@2T,PETROL_AKCIJSKI,2T,2111.9505368437995,1512.7135225082,572.4704163935999,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,PETROL_AKCIJSKI@1T,PETROL_AKCIJSKI,1T,2125.8321116437996,1526.5950973082,572.4704163935999,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,PETROL_FIKS2026@2T,PETROL_FIKS2026,2T,2145.4686045638,1546.2315902282003,572.4704163935999,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,PETROL_FIKS2026@1T,PETROL_FIKS2026,1T,2160.7383368437995,1561.5013225081998,572.4704163935999,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,PETROL_REDNI@2T,PETROL_REDNI,2T,2205.0338040438,1605.7967897082,572.4704163935999,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,PETROL_REDNI@1T,PETROL_REDNI,1T,2218.9153788437998,1619.6783645082,572.4704163935999,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,BISOL_DINAMICNI,BISOL_DINAMICNI,-,1184.5426055407002,844.9836010898,327.45355634090004,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,BISOL_DINAMICNI_PLUS,BISOL_DINAMICNI_PLUS,-,1208.4051362156001,844.9836010898,351.3160870158,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,BISOL_FIKSNI@2T,BISOL_FIKSNI,2T,1313.6912663251,974.1322618742,327.45355634090004,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,BISOL_FIKSNI@1T,BISOL_FIKSNI,1T,1313.7031857250997,974.1441812741997,327.45355634090004,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,BISOL_FIKSNI99@2T,BISOL_FIKSNI99,2T,1204.7540954651,865.1950910141998,327.45355634090004,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,BISOL_FIKSNI99@1T,BISOL_FIKSNI99,1T,1187.1920429650997,847.6330385141997,327.45355634090004,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,BISOL_FIKSNI_VEZAVA@2T,BISOL_FIKSNI_VEZAVA,2T,1236.3789013050996,896.8198968541994,327.45355634090004,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,BISOL_FIKSNI_VEZAVA@1T,BISOL_FIKSNI_VEZAVA,1T,1229.3624238851003,889.8034194342002,327.45355634090004,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,ELEN_DINAMICNA,ELEN_DINAMICNA,-,1173.615240628,826.2972535638,335.21253895419994,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,ELEN_FIKSNI@2T,ELEN_FIKSNI,2T,1320.4562128861003,987.4850238922002,320.86574088390006,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,ELEN_FIKSNI@1T,ELEN_FIKSNI,1T,1320.4693242261003,987.4981352322002,320.86574088390006,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,ELEN_ZANESLJIVA@2T,ELEN_ZANESLJIVA,2T,1285.3142287860996,952.3430397921996,320.86574088390006,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,ELEN_ZANESLJIVA@1T,ELEN_ZANESLJIVA,1T,1285.3273401261004,952.3561511322004,320.86574088390006,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,GENI_AKTIVNI,GENI_AKTIVNI,-,1241.9092526143,911.7195859322,318.0842185720999,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,GENI_DINAMICNI,GENI_DINAMICNI,-,1170.8337186138,826.2972535638,332.43101694,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,GENI_FIKSNI@2T,GENI_FIKSNI,2T,1282.5327064742996,952.3430397921996,318.0842185720999,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,GENI_FIKSNI@1T,GENI_FIKSNI,1T,1282.5458178143003,952.3561511322004,318.0842185720999,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,GENI_REDNI@2T,GENI_REDNI,2T,1247.3907223743,917.2010556921999,318.0842185720999,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,GENI_REDNI@1T,GENI_REDNI,1T,1247.4038337143,917.2141670322,318.0842185720999,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,PETROL_AKCIJSKI@2T,PETROL_AKCIJSKI,2T,1269.2649253493005,924.5820642932003,332.5774129461,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,PETROL_AKCIJSKI@1T,PETROL_AKCIJSKI,1T,1269.2768447492997,924.5939836931997,332.5774129461,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,PETROL_FIKS2026@2T,PETROL_FIKS2026,2T,1290.3489238693005,945.6660628132006,332.5774129461,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,PETROL_FIKS2026@1T,PETROL_FIKS2026,1T,1290.3620352092992,945.6791741531991,332.5774129461,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,PETROL_REDNI@2T,PETROL_REDNI,2T,1325.4920999093001,980.8092388532002,332.5774129461,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,4,PETROL_REDNI@1T,PETROL_REDNI,1T,1325.5040193093,980.8211582532001,332.5774129461,12.105448110000001,5760.981,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,BISOL_DINAMICNI,BISOL_DINAMICNI,-,997.9275629615,746.0100859644,243.11540931710005,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,BISOL_DINAMICNI_PLUS,BISOL_DINAMICNI_PLUS,-,1021.7900951235001,746.0100859644,266.9779414791001,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,BISOL_FIKSNI@2T,BISOL_FIKSNI,2T,1041.4529076991,789.535430702,243.11540931710005,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,BISOL_FIKSNI@1T,BISOL_FIKSNI,1T,1031.9521454991,780.034668502,243.11540931710005,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,BISOL_FIKSNI99@2T,BISOL_FIKSNI99,2T,951.9838734191002,700.066396422,243.11540931710005,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,BISOL_FIKSNI99@1T,BISOL_FIKSNI99,1T,930.8109076191,678.8934306219999,243.11540931710005,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,BISOL_FIKSNI_VEZAVA@2T,BISOL_FIKSNI_VEZAVA,2T,979.6443734391001,727.726896442,243.11540931710005,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,BISOL_FIKSNI_VEZAVA@1T,BISOL_FIKSNI_VEZAVA,1T,964.5246535791001,712.6071765820001,243.11540931710005,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,ELEN_DINAMICNA,ELEN_DINAMICNA,-,992.9037915394,733.227332505,250.87439135439996,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,ELEN_FIKSNI@2T,ELEN_FIKSNI,2T,1046.4911880160998,801.1615264759998,236.52759386009998,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,ELEN_FIKSNI@1T,ELEN_FIKSNI,1T,1036.0403495960998,790.7106880559998,236.52759386009998,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,ELEN_ZANESLJIVA@2T,ELEN_ZANESLJIVA,2T,1018.3963997161002,773.0667381760002,236.52759386009998,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,ELEN_ZANESLJIVA@1T,ELEN_ZANESLJIVA,1T,1007.9455612961001,762.6158997560001,236.52759386009998,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,GENI_AKTIVNI,GENI_AKTIVNI,-,1017.0872826282999,774.5391439759999,233.7460709723,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,GENI_DINAMICNI,GENI_DINAMICNI,-,990.1222689396001,733.227332505,248.0928687546,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,GENI_FIKSNI@2T,GENI_FIKSNI,2T,1015.6148768283002,773.0667381760002,233.7460709723,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,GENI_FIKSNI@1T,GENI_FIKSNI,1T,1005.1640384083001,762.6158997560001,233.7460709723,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,GENI_REDNI@2T,GENI_REDNI,2T,987.5200885282999,744.9719498759998,233.7460709723,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,GENI_REDNI@1T,GENI_REDNI,1T,977.0692501082999,734.5211114559999,233.7460709723,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,PETROL_AKCIJSKI@2T,PETROL_AKCIJSKI,2T,1006.9631125229002,749.9217791990002,248.23926564389998,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,PETROL_AKCIJSKI@1T,PETROL_AKCIJSKI,1T,997.4623503229001,740.421016999,248.23926564389998,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,PETROL_FIKS2026@2T,PETROL_FIKS2026,2T,1024.7700617229,767.7287283989999,248.23926564389998,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,PETROL_FIKS2026@1T,PETROL_FIKS2026,1T,1014.3192233028997,757.2778899789996,248.23926564389998,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,PETROL_REDNI@2T,PETROL_REDNI,2T,1051.9147738029,794.8734404790002,248.23926564389998,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,5,PETROL_REDNI@1T,PETROL_REDNI,1T,1042.4140116029,785.3726782790002,248.23926564389998,8.80206768,4605.7029999999995,prev1m_cyclic_unbounded,5
