Dataset,Household,Option,Paket_ID,Variant,Buyback,Cost_EUR,Energy_EUR,Import_EUR,Export_Credit_EUR,Fixed_EUR,Excess_Power_EUR,Import_kWh,Export_kWh,Register_Overlap_kWh,Agreed_Power,Per_Group
Fluvius_PV_HP,2,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,True,971.4964687567,788.1516386894,841.7800264894,53.6283878,172.31317222730002,11.03165784,4672.256,1610.4720000000002,98.828,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,2,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,True,851.249479756,653.5578516088001,738.9853601488,85.42750853999999,186.6599703072,11.03165784,4672.256,1610.4720000000002,98.828,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,2,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,True,1002.9188653566999,819.5740352894,870.2807880894,50.706752800000004,172.31317222730002,11.03165784,4672.256,1610.4720000000002,98.828,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,2,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,True,802.6072558567,619.2624257894,706.0668665894,86.8044408,172.31317222730002,11.03165784,4672.256,1610.4720000000002,98.828,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,2,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,True,979.223826154,781.3858026054,781.3858026054,0.0,186.8063657086,11.03165784,4672.256,1610.4720000000002,98.828,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,2,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,True,989.6921825539999,791.8541590054,791.8541590054,0.0,186.8063657086,11.03165784,4672.256,1610.4720000000002,98.828,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,3,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,True,1021.3627710104,787.3318141988,830.5805323488,43.24871815,228.07860227760003,5.952354534000001,5289.141,970.8029999999999,43.571,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,3,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,True,1166.2919018728,941.63028283,985.27973053,43.649447699999996,218.7092645088,5.952354534000001,5289.141,970.8029999999999,43.571,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,3,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,True,1018.8424413369002,779.8340236286001,824.0632528086,44.22922918,233.05606317430002,5.952354534000001,5289.141,970.8029999999999,43.571,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,3,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,True,1200.6926069728001,976.03098793,1017.5434906300001,41.5125027,218.7092645088,5.952354534000001,5289.141,970.8029999999999,43.571,prev1m_cyclic_unbounded,5
